,Kategori Wilayah,Kode Wilayah,Nama Wilayah
27207,Kelurahan,5105032018,Selisihan
27208,Kelurahan,5105042001,Paksebali
27209,Kelurahan,5105042002,Sampalan Tengah
27210,Kelurahan,5105042003,Sampalan Kelod
27211,Kelurahan,5105042004,Sulang
27212,Kelurahan,5105042005,Gunaksa
27213,Kelurahan,5105042006,Kusamba
27214,Kelurahan,5105042007,Kampung Kusamba
27215,Kelurahan,5105042008,Pesinggahan
27216,Kelurahan,5105042009,Dawan Kelod
27217,Kelurahan,5105042010,Pikat
27218,Kelurahan,5105042011,Dawan Kaler
27219,Kelurahan,5105042012,Besan
27220,Kelurahan,5106012001,Apuan
27221,Kelurahan,5106012002,Demulih
27222,Kelurahan,5106012003,Abuan
27223,Kelurahan,5106012004,Susut
27224,Kelurahan,5106012005,Sulahan
27225,Kelurahan,5106012006,Penglumbaran
27226,Kelurahan,5106012007,Tiga
27227,Kelurahan,5106012008,Selat
27228,Kelurahan,5106012009,Pengiangan
27229,Kelurahan,5106021003,Bebalang
27230,Kelurahan,5106021004,Kawan
27231,Kelurahan,5106021005,Cempaga
27232,Kelurahan,5106021006,Kubu
27233,Kelurahan,5106022001,Bunutin
27234,Kelurahan,5106022002,Tamanbali
27235,Kelurahan,5106022007,Kayubihi
27236,Kelurahan,5106022008,Pengotan
27237,Kelurahan,5106022009,Landih
27238,Kelurahan,5106032001,Jehem
27239,Kelurahan,5106032002,Tembuku
27240,Kelurahan,5106032003,Yangapi
27241,Kelurahan,5106032004,Undisan
27242,Kelurahan,5106032005,Bangbang
27243,Kelurahan,5106032006,Peninjoan
27244,Kelurahan,5106042001,Mengani
27245,Kelurahan,5106042002,Binyan
27246,Kelurahan,5106042003,Ulian
27247,Kelurahan,5106042004,Bunutin
27248,Kelurahan,5106042005,Langgahan
27249,Kelurahan,5106042006,Lembean
27250,Kelurahan,5106042007,Manikliyu
27251,Kelurahan,5106042008,Bayung Cerik
27252,Kelurahan,5106042009,Mangguh
27253,Kelurahan,5106042010,Belancan
27254,Kelurahan,5106042011,Katung
27255,Kelurahan,5106042012,Banua
27256,Kelurahan,5106042013,Abuan
27257,Kelurahan,5106042014,Bonyoh
27258,Kelurahan,5106042015,Sekaan
27259,Kelurahan,5106042016,Bayung Gede
27260,Kelurahan,5106042017,Sekardadi
27261,Kelurahan,5106042018,Kedisan
27262,Kelurahan,5106042019,Buahan
27263,Kelurahan,5106042020,Abangsongan
27264,Kelurahan,5106042021,Suter
27265,Kelurahan,5106042022,Batudinding
27266,Kelurahan,5106042023,Terunyan
27267,Kelurahan,5106042024,Songan A
27268,Kelurahan,5106042025,Songan B
27269,Kelurahan,5106042026,Batur Selatan
27270,Kelurahan,5106042027,Batur Tengah
27271,Kelurahan,5106042028,Batur Utara
27272,Kelurahan,5106042029,Kintamani
27273,Kelurahan,5106042030,Serai
27274,Kelurahan,5106042031,Daup
27275,Kelurahan,5106042032,Awan
27276,Kelurahan,5106042033,Gunungbau
27277,Kelurahan,5106042034,Belanga
27278,Kelurahan,5106042035,Batukaang
27279,Kelurahan,5106042036,Belantih
27280,Kelurahan,5106042037,Catur
27281,Kelurahan,5106042038,Pengejaran
27282,Kelurahan,5106042039,Selulung
27283,Kelurahan,5106042040,Satra
27284,Kelurahan,5106042041,Dausa
27285,Kelurahan,5106042042,Bantang
27286,Kelurahan,5106042043,Sukawana
27287,Kelurahan,5106042044,Kutuh
27288,Kelurahan,5106042045,Subaya
27289,Kelurahan,5106042046,Siakin
27290,Kelurahan,5106042047,Pinggan
27291,Kelurahan,5106042048,Belandingan
27292,Kelurahan,5107012001,Nongan
27293,Kelurahan,5107012002,Rendang
27294,Kelurahan,5107012003,Menanga
27295,Kelurahan,5107012004,Besakih
27296,Kelurahan,5107012005,Pempatan
27297,Kelurahan,5107012006,Pesaban
27298,Kelurahan,5107022001,Tangkup
27299,Kelurahan,5107022002,Talibeng
27300,Kelurahan,5107022003,Sidemen
27301,Kelurahan,5107022004,Sangkan Gunung
27302,Kelurahan,5107022005,Telaga Tawang
27303,Kelurahan,5107022006,Sinduwati
27304,Kelurahan,5107022007,Tri Eka Buana
27305,Kelurahan,5107022008,Kerta Buana
27306,Kelurahan,5107022009,Lakasari
27307,Kelurahan,5107022010,Wismakerta
27308,Kelurahan,5107032001,Gegelang
27309,Kelurahan,5107032002,Antiga
27310,Kelurahan,5107032003,Ulakan
27311,Kelurahan,5107032004,Manggis
27312,Kelurahan,5107032005,Nyuh Tebel
27313,Kelurahan,5107032006,Tenganan
27314,Kelurahan,5107032007,Ngis
27315,Kelurahan,5107032008,Selumbung
27316,Kelurahan,5107032009,Padangbai
27317,Kelurahan,5107032010,Antiga Kelod
27318,Kelurahan,5107032011,Pasedahan
27319,Kelurahan,5107032012,Sengkidu
27320,Kelurahan,5107041002,Subagan
27321,Kelurahan,5107041003,Padang Kerta
27322,Kelurahan,5107041004,Karang asem
27323,Kelurahan,5107042001,Bugbug
27324,Kelurahan,5107042005,Tumbu
27325,Kelurahan,5107042006,Seraya
27326,Kelurahan,5107042007,Seraya Barat
27327,Kelurahan,5107042008,Seraya Timur
27328,Kelurahan,5107042009,Pertima
27329,Kelurahan,5107042010,Tegalinggah
27330,Kelurahan,5107042011,Bukit
27331,Kelurahan,5107052001,Ababi
27332,Kelurahan,5107052002,Tiying Tali
27333,Kelurahan,5107052003,Bunutan
27334,Kelurahan,5107052004,Tista
27335,Kelurahan,5107052005,Abang
27336,Kelurahan,5107052006,Pidpid
27337,Kelurahan,5107052007,Datah
27338,Kelurahan,5107052008,Culik
27339,Kelurahan,5107052009,Purwakerti
27340,Kelurahan,5107052010,Kerta Mandala
27341,Kelurahan,5107052011,Labasari
27342,Kelurahan,5107052012,Nawa Kerti
27343,Kelurahan,5107052013,Kesimpar
27344,Kelurahan,5107052014,Tribuana
27345,Kelurahan,5107062001,Bungaya
27346,Kelurahan,5107062002,Budekeling
27347,Kelurahan,5107062003,Bebanden
27348,Kelurahan,5107062004,Sibetan
27349,Kelurahan,5107062005,Jungutan
27350,Kelurahan,5107062006,Bungaya Kangin
27351,Kelurahan,5107062007,Buana Giri
27352,Kelurahan,5107062008,Macang
27353,Kelurahan,5107072001,Muncan
27354,Kelurahan,5107072002,Selat
27355,Kelurahan,5107072003,Duda
27356,Kelurahan,5107072004,Sebudi
27357,Kelurahan,5107072005,Duda Utara
27358,Kelurahan,5107072006,Duda Timur
27359,Kelurahan,5107072007,Pering Sari
27360,Kelurahan,5107072008,Amerta Bhuana
27361,Kelurahan,5107082001,Ban
27362,Kelurahan,5107082002,Dukuh
27363,Kelurahan,5107082003,Kubu
27364,Kelurahan,5107082004,Tianyar
27365,Kelurahan,5107082005,Tianyar Barat
27366,Kelurahan,5107082006,Tianyar Tengah
27367,Kelurahan,5107082007,Tulamben
27368,Kelurahan,5107082008,Baturinggit
27369,Kelurahan,5107082009,Sukadana
27370,Kelurahan,5108012001,Sumberklampok
27371,Kelurahan,5108012002,Pejarakan
27372,Kelurahan,5108012003,Sumberkima
27373,Kelurahan,5108012004,Pemuteran
27374,Kelurahan,5108012005,Banyupoh
27375,Kelurahan,5108012006,Penyambangan
27376,Kelurahan,5108012007,Musi
27377,Kelurahan,5108012008,Sanggalangit
27378,Kelurahan,5108012009,Gerokgak
27379,Kelurahan,5108012010,Patas
27380,Kelurahan,5108012011,Pengulon
27381,Kelurahan,5108012012,Tinga-tinga
27382,Kelurahan,5108012013,Celukanbawang
27383,Kelurahan,5108012014,Tukadsumaga
27384,Kelurahan,5108021015,Seririt
27385,Kelurahan,5108022001,Unggahan
27386,Kelurahan,5108022002,Ularan
27387,Kelurahan,5108022003,Ringdikit
27388,Kelurahan,5108022004,Rangdu
27389,Kelurahan,5108022005,Mayong
27390,Kelurahan,5108022006,Gunungsari
27391,Kelurahan,5108022007,Munduk Bestala
27392,Kelurahan,5108022008,Bestala
27393,Kelurahan,5108022009,Kalianget
27394,Kelurahan,5108022010,Joanyar
27395,Kelurahan,5108022011,Tangguwisia
27396,Kelurahan,5108022012,Sulanyah
27397,Kelurahan,5108022013,Bubunan
27398,Kelurahan,5108022014,Patemon
27399,Kelurahan,5108022016,Pengastulan
27400,Kelurahan,5108022017,Lokapaksa
27401,Kelurahan,5108022018,Pangkungparuk
27402,Kelurahan,5108022019,Banjarasem
27403,Kelurahan,5108022020,Kalisada
27404,Kelurahan,5108022021,Umeanyar
27405,Kelurahan,5108032001,Sepang
27406,Kelurahan,5108032002,Tista
27407,Kelurahan,5108032003,Bongancina
27408,Kelurahan,5108032004,Pucaksari
27409,Kelurahan,5108032005,Telaga
27410,Kelurahan,5108032006,Titab
27411,Kelurahan,5108032007,Subuk
27412,Kelurahan,5108032008,Tinggarsari
27413,Kelurahan,5108032009,Kedis
27414,Kelurahan,5108032010,Kekeran
27415,Kelurahan,5108032011,Busungbiu
27416,Kelurahan,5108032012,Pelapuan
27417,Kelurahan,5108032013,Bengkel
27418,Kelurahan,5108032014,Umejero
27419,Kelurahan,5108032015,Sepang Kelod
27420,Kelurahan,5108042001,Banyuseri
27421,Kelurahan,5108042002,Tirtasari
27422,Kelurahan,5108042003,Kayuputih
27423,Kelurahan,5108042004,Banyuatis
27424,Kelurahan,5108042005,Gesing
27425,Kelurahan,5108042006,Munduk
27426,Kelurahan,5108042007,Gobleg
27427,Kelurahan,5108042008,Pedawa
27428,Kelurahan,5108042009,Cempaga
27429,Kelurahan,5108042010,Sidetapa
27430,Kelurahan,5108042011,Tampekan
27431,Kelurahan,5108042012,Banjar Tegeha
27432,Kelurahan,5108042013,Banjar
27433,Kelurahan,5108042014,Dencarik
27434,Kelurahan,5108042015,Temukus
27435,Kelurahan,5108042016,Tigawasa
27436,Kelurahan,5108042017,Kaliasem
27437,Kelurahan,5108051009,Sukasada
27438,Kelurahan,5108052001,Pancasari
27439,Kelurahan,5108052002,Wanagiri
27440,Kelurahan,5108052003,Ambengan
27441,Kelurahan,5108052004,Gitgit
27442,Kelurahan,5108052005,Pegayaman
27443,Kelurahan,5108052006,Silangjana
27444,Kelurahan,5108052007,Pegadungan
27445,Kelurahan,5108052008,Padangbulia
27446,Kelurahan,5108052010,Sambangan
27447,Kelurahan,5108052011,Panji
27448,Kelurahan,5108052012,Panji Anom
27449,Kelurahan,5108052013,Tegallinggah
27450,Kelurahan,5108052014,Selat
27451,Kelurahan,5108052015,Kayu Putih
27452,Kelurahan,5108061006,Banyuasri
27453,Kelurahan,5108061007,Banjar Tegal
27454,Kelurahan,5108061008,Kendran
27455,Kelurahan,5108061009,Paket Agung
27456,Kelurahan,5108061010,Kampung Singaraja
27457,Kelurahan,5108061011,Liligundi
27458,Kelurahan,5108061012,Beratan
27459,Kelurahan,5108061019,Banyuning
27460,Kelurahan,5108061020,Penarukan
27461,Kelurahan,5108061021,Kampung Kajanan
27462,Kelurahan,5108061022,Astina
27463,Kelurahan,5108061023,Banjar Jawa
27464,Kelurahan,5108061024,Kaliuntu
27465,Kelurahan,5108061025,Kampung Anyar
27466,Kelurahan,5108061026,Kampung Bugis
27467,Kelurahan,5108061027,Banjar Bali
27468,Kelurahan,5108061029,Kampung Baru
27469,Kelurahan,5108062001,Kalibukbuk
27470,Kelurahan,5108062002,Anturan
27471,Kelurahan,5108062003,Tukadmungga
27472,Kelurahan,5108062004,Pemaron
27473,Kelurahan,5108062005,Baktiseraga
27474,Kelurahan,5108062013,Sarimekar
27475,Kelurahan,5108062014,Nagasepaha
27476,Kelurahan,5108062015,Petandakan
27477,Kelurahan,5108062016,Alasangker
27478,Kelurahan,5108062017,Poh Bergong
27479,Kelurahan,5108062018,Jinangdalem
27480,Kelurahan,5108062028,Penglatan
27481,Kelurahan,5108072001,Lemukih
27482,Kelurahan,5108072002,Galungan
27483,Kelurahan,5108072003,Sekumpul
27484,Kelurahan,5108072004,Bebetin
27485,Kelurahan,5108072005,Sudaji
27486,Kelurahan,5108072006,Sawan
27487,Kelurahan,5108072007,Menyali
27488,Kelurahan,5108072008,Suwug
27489,Kelurahan,5108072009,Jagaraga
27490,Kelurahan,5108072010,Sinabun
27491,Kelurahan,5108072011,Kerobokan
27492,Kelurahan,5108072012,Sangsit
27493,Kelurahan,5108072013,Bungkulan
27494,Kelurahan,5108072014,Giri Emas
27495,Kelurahan,5108082001,Tambakan
27496,Kelurahan,5108082002,Pakisan
27497,Kelurahan,5108082003,Bontihing
27498,Kelurahan,5108082004,Tajun
27499,Kelurahan,5108082005,Tunjung
27500,Kelurahan,5108082006,Depeha
27501,Kelurahan,5108082007,Tamblang
27502,Kelurahan,5108082008,Bulian
27503,Kelurahan,5108082009,Bila
27504,Kelurahan,5108082010,Bengkala
27505,Kelurahan,5108082011,Kubutambahan
27506,Kelurahan,5108082012,Bukti
27507,Kelurahan,5108082013,Mengening
27508,Kelurahan,5108092001,Sembiran
27509,Kelurahan,5108092002,Pacung
27510,Kelurahan,5108092003,Julah
27511,Kelurahan,5108092004,Madenan
27512,Kelurahan,5108092005,Bondalem
27513,Kelurahan,5108092006,Tejakula
27514,Kelurahan,5108092007,Les
27515,Kelurahan,5108092008,Penuktukan
27516,Kelurahan,5108092009,Sambirenteng
27517,Kelurahan,5108092010,Tembok
27518,Kelurahan,5171011001,Serangan
27519,Kelurahan,5171011002,Pedungan
27520,Kelurahan,5171011003,Sesetan
27521,Kelurahan,5171011004,Panjer
27522,Kelurahan,5171011005,Renon
27523,Kelurahan,5171011006,Sanur
27524,Kelurahan,5171012007,Sidakarya
27525,Kelurahan,5171012008,Pemogan
27526,Kelurahan,5171012009,Sanur Kaja
27527,Kelurahan,5171012010,Sanur Kauh
27528,Kelurahan,5171021003,Kesiman
27529,Kelurahan,5171021006,Sumerta
27530,Kelurahan,5171021010,Dangin Puri
27531,Kelurahan,5171021014,Penatih
27532,Kelurahan,5171022001,Dangin Puri Kelod
27533,Kelurahan,5171022002,Sumerta Kelod
27534,Kelurahan,5171022004,Kesiman Petilan
27535,Kelurahan,5171022005,Kesiman Kertalangu
27536,Kelurahan,5171022007,Sumerta Kaja
27537,Kelurahan,5171022008,Sumerta Kauh
27538,Kelurahan,5171022015,Penatih Dangin Puri
27539,Kelurahan,5171031005,Dauh Puri
27540,Kelurahan,5171031007,Pemecutan
27541,Kelurahan,5171031010,Padangsambian
27542,Kelurahan,5171032001,Padangsambian Kelod
27543,Kelurahan,5171032002,Pemecutan Kelod
27544,Kelurahan,5171032003,Dauh Puri Kauh
27545,Kelurahan,5171032004,Dauh Puri Kelod
27546,Kelurahan,5171032006,Dauh Puri Kangin
27547,Kelurahan,5171032008,Tegal Harum
27548,Kelurahan,5171032009,Tegal Kertha
27549,Kelurahan,5171032011,Padang Sambian Kaja
27550,Kelurahan,5171041004,Tonja
27551,Kelurahan,5171041007,Ubung
27552,Kelurahan,5171041009,Peguyangan
27553,Kelurahan,5171042001,Dangin Puri Kangin
27554,Kelurahan,5171042002,Dangin Puri Kauh
27555,Kelurahan,5171042003,Dangin Puri Kaja
27556,Kelurahan,5171042005,Pemecutan Kaja
27557,Kelurahan,5171042006,Dauh Puri Kaja
27558,Kelurahan,5171042008,Ubung Kaja
27559,Kelurahan,5171042010,Peguyangan Kaja
27560,Kelurahan,5171042011,Peguyangan Kangin
27561,Kelurahan,8201012001,Gufasa
27562,Kelurahan,8201012002,Guaimaadu
27563,Kelurahan,8201012003,Jalan Baru
27564,Kelurahan,8201012004,Gam Lamo
27565,Kelurahan,8201012005,Soakonora
27566,Kelurahan,8201012006,Galala
27567,Kelurahan,8201012007,Bobanehena
27568,Kelurahan,8201012008,Payo
27569,Kelurahan,8201012009,Bobo
27570,Kelurahan,8201012010,Saria
27571,Kelurahan,8201012011,Idam Dehe
27572,Kelurahan,8201012012,Idamdehe Gamsungi
27573,Kelurahan,8201012013,Marmabati
27574,Kelurahan,8201012014,Gamtala
27575,Kelurahan,8201012015,Lolory
27576,Kelurahan,8201012016,Toboso
27577,Kelurahan,8201012017,Huku-Huku Kie
27578,Kelurahan,8201012018,Acango
27579,Kelurahan,8201012019,Tedeng
27580,Kelurahan,8201012020,Akediri
27581,Kelurahan,8201012021,Pornity
27582,Kelurahan,8201012022,Buku Matiti
27583,Kelurahan,8201012023,Todowongi
27584,Kelurahan,8201012024,Tuada
27585,Kelurahan,8201012025,Matui
27586,Kelurahan,8201012026,Buku Bualawa
27587,Kelurahan,8201012027,Tauro
27588,Kelurahan,8201012034,Hate Bicara
27589,Kelurahan,8201012035,Guaria
27590,Kelurahan,8201012036,Pateng
27591,Kelurahan,8201012037,Bobo Jiko
27592,Kelurahan,8201012038,Ulo
27593,Kelurahan,8201012039,Kuripasai
27594,Kelurahan,8201012040,Buku Maadu
27595,Kelurahan,8201022001,Kedi
27596,Kelurahan,8201022002,Soasio
27597,Kelurahan,8201022003,Totala
27598,Kelurahan,8201022004,Tolofuo
27599,Kelurahan,8201022005,Tuguis
27600,Kelurahan,8201022006,Tasye
27601,Kelurahan,8201022007,Laba Besar
27602,Kelurahan,8201022008,Laba Kecil
27603,Kelurahan,8201022009,Jano
27604,Kelurahan,8201022010,Bakun
27605,Kelurahan,8201022011,Buo
27606,Kelurahan,8201022012,Bakun Pante
27607,Kelurahan,8201022013,Barataku
27608,Kelurahan,8201022014,Gam Kahe
27609,Kelurahan,8201022015,Puma Dadar
27610,Kelurahan,8201022016,Baja
27611,Kelurahan,8201022018,Kahatola
27612,Kelurahan,8201022019,Bosala
27613,Kelurahan,8201022020,Salu
27614,Kelurahan,8201022021,Tosomolo
27615,Kelurahan,8201022022,Jange Lili
27616,Kelurahan,8201022023,Bantoli
27617,Kelurahan,8201022024,Linggua
27618,Kelurahan,8201022025,Tomodo
27619,Kelurahan,8201022026,Totala Jaya
27620,Kelurahan,8201022027,Bilote
27621,Kelurahan,8201022028,Aruku
27622,Kelurahan,8201032012,Togola Wayoli
27623,Kelurahan,8201032013,Togola Sangir
27624,Kelurahan,8201032014,Tahafo
27625,Kelurahan,8201032015,Tongute Ternate
27626,Kelurahan,8201032016,Akesibu
27627,Kelurahan,8201032017,Maritango
27628,Kelurahan,8201032018,Kie Ici
27629,Kelurahan,8201032019,Tongute Goin
27630,Kelurahan,8201032020,Tungute Sungi
27631,Kelurahan,8201032021,Gam Ici
27632,Kelurahan,8201032022,Tobaol
27633,Kelurahan,8201032023,Gamlamo
27634,Kelurahan,8201032037,Naga
27635,Kelurahan,8201032040,Soana Masungi
27636,Kelurahan,8201032041,Tongute Ternate Selatan
27637,Kelurahan,8201032042,Ake Boso
27638,Kelurahan,8201032043,Kampung Baru
27639,Kelurahan,8201042001,Susupu
27640,Kelurahan,8201042002,Lako Akelamo
27641,Kelurahan,8201042003,Taruba
27642,Kelurahan,8201042004,Todahe
27643,Kelurahan,8201042005,Peot
27644,Kelurahan,8201042006,Sasur
27645,Kelurahan,8201042007,Goro goro
27646,Kelurahan,8201042008,Tacim
27647,Kelurahan,8201042009,Balisoang
27648,Kelurahan,8201042010,Worat-worat
27649,Kelurahan,8201042011,Tacici
27650,Kelurahan,8201042012,Taraudu
27651,Kelurahan,8201042013,Golo
27652,Kelurahan,8201042028,Lako Akederi
27653,Kelurahan,8201042029,Jara Kore
27654,Kelurahan,8201042030,Ropu Tengah Balu
27655,Kelurahan,8201042033,Dere
27656,Kelurahan,8201042034,Balisoan Utara
27657,Kelurahan,8201042035,Sasur Pantai
27658,Kelurahan,8201052001,Sidangoli Gam
27659,Kelurahan,8201052002,Sidongoli Dehe
27660,Kelurahan,8201052003,Domato
27661,Kelurahan,8201052004,Tataleka
27662,Kelurahan,8201052005,Gamlenge
27663,Kelurahan,8201052006,Akejailolo
27664,Kelurahan,8201052007,Biamaahi
27665,Kelurahan,8201052008,Tuguraci
27666,Kelurahan,8201052009,Akeara
27667,Kelurahan,8201052010,Akelaha
27668,Kelurahan,8201052011,Dodinga
27669,Kelurahan,8201052012,Tewe
27670,Kelurahan,8201052013,Toniku
27671,Kelurahan,8201052014,Rioribati
27672,Kelurahan,8201052021,Taba Damai (DB)
27673,Kelurahan,8201052022,Moiso
27674,Kelurahan,8201052023,Braha
27675,Kelurahan,8201052024,Bangkit Rahmat
27676,Kelurahan,8201052025,Bobane Dano
27677,Kelurahan,8201052026,Suka Damai
27678,Kelurahan,8201052027,Hijrah
27679,Kelurahan,8201052028,Ratem
27680,Kelurahan,8201072001,Podol
27681,Kelurahan,8201072002,Tengowango
27682,Kelurahan,8201072003,Togowo
27683,Kelurahan,8201072004,Duono
27684,Kelurahan,8201072005,Goin
27685,Kelurahan,8201072006,Sangaji Nyeku
27686,Kelurahan,8201072007,Tuguis
27687,Kelurahan,8201072008,Togoreba Sungi
27688,Kelurahan,8201072009,Barona
27689,Kelurahan,8201072010,Todoke
27690,Kelurahan,8201072011,Tolisaor
27691,Kelurahan,8201072012,Pasalulu
27692,Kelurahan,8201072013,Togoreba Tua
27693,Kelurahan,8201072014,Tukuoku
27694,Kelurahan,8201072015,Soasangaji
27695,Kelurahan,8201072016,Aru Jaya
27696,Kelurahan,8201082001,Tosoa
27697,Kelurahan,8201082002,Tobobol
27698,Kelurahan,8201082003,Baru
27699,Kelurahan,8201082004,Nanas
27700,Kelurahan,8201082005,Jere
27701,Kelurahan,8201082006,Gamsungi
27702,Kelurahan,8201082007,Bataka
27703,Kelurahan,8201082008,Talaga
27704,Kelurahan,8201082009,Tobelos
27705,Kelurahan,8201082010,Gamkonora
27706,Kelurahan,8201082011,Sarau
27707,Kelurahan,8201082012,Ngawet
27708,Kelurahan,8201082013,Adu
27709,Kelurahan,8201082014,Gamsida
27710,Kelurahan,8201082015,Ngalo Ngalo
27711,Kelurahan,8201082016,Tuguaer
27712,Kelurahan,8201092001,Loce
27713,Kelurahan,8201092002,Idam Gamlamo
27714,Kelurahan,8201092003,Gamomeng
27715,Kelurahan,8201092004,Akelamo
27716,Kelurahan,8201092005,Taraudu Kusu
27717,Kelurahan,8201092006,Awer
27718,Kelurahan,8201092007,Aketola
27719,Kelurahan,8201092008,Tibobo
27720,Kelurahan,8201092009,Hoku- hoku Gam
27721,Kelurahan,8201092010,Gamiyel
27722,Kelurahan,8201092011,Golago Kusuma
27723,Kelurahan,8201092012,Ngaon
27724,Kelurahan,8201092013,Gamsugi
27725,Kelurahan,8201092014,Taba Campaka
27726,Kelurahan,8201092015,Campaka
27727,Kelurahan,8201092016,Goal
27728,Kelurahan,8201092017,Sidodadi
27729,Kelurahan,8201092018,Air Panas
27730,Kelurahan,8202012004,Nusliko
27731,Kelurahan,8202012005,Were
27732,Kelurahan,8202012020,Fidy Jaya
27733,Kelurahan,8202012021,Sidanga
27734,Kelurahan,8202012022,Nurweda
27735,Kelurahan,8202012023,Wedana
27736,Kelurahan,8202012024,Goeng
27737,Kelurahan,8202022004,Wailegi
27738,Kelurahan,8202022005,Kipai
27739,Kelurahan,8202022006,Yeisowo
27740,Kelurahan,8202022012,Yondeliu
27741,Kelurahan,8202022013,Baka Jaya
27742,Kelurahan,8202032001,Kapaleo
27743,Kelurahan,8202032002,Kacepi
27744,Kelurahan,8202032003,Sanafi
27745,Kelurahan,8202032004,Umera
27746,Kelurahan,8202032005,Umiyal
27747,Kelurahan,8202032006,Sonof Kacepo
27748,Kelurahan,8202032007,Elfanun
27749,Kelurahan,8202032008,Yang
27750,Kelurahan,8202042001,Gemaf
27751,Kelurahan,8202042002,Sagea
27752,Kelurahan,8202042003,Fritu
27753,Kelurahan,8202042004,Waleh
27754,Kelurahan,8202042008,Kiya
27755,Kelurahan,8202052001,Tilope
27756,Kelurahan,8202052002,Sosowomo
27757,Kelurahan,8202052003,Loleo
27758,Kelurahan,8202052004,Wairoro Indah
27759,Kelurahan,8202052005,Kluting Jaya
27760,Kelurahan,8202052006,Lembah Asri
27761,Kelurahan,8202052007,Sumber Sari
27762,Kelurahan,8202052008,Air Salobar
27763,Kelurahan,8202062001,Gemia
27764,Kelurahan,8202062002,Tepeleo
27765,Kelurahan,8202062006,Bilifitu
27766,Kelurahan,8202062007,Tepeleo Batudua
27767,Kelurahan,8202062008,Pantura Jaya
27768,Kelurahan,8202062011,Maliforo
27769,Kelurahan,8202072001,Lililef Waibulan
27770,Kelurahan,8202072002,Lililef Sawai
27771,Kelurahan,8202072003,Sawai Itepo
27772,Kelurahan,8202072004,Kobe
27773,Kelurahan,8202072005,Woekob
27774,Kelurahan,8202072006,Woejerana
27775,Kelurahan,8202072007,Kulo Jaya
27776,Kelurahan,8202082001,Banemo
27777,Kelurahan,8202082002,Bobane Jaya
27778,Kelurahan,8202082003,Bobane Indah
27779,Kelurahan,8202082004,Mareala
27780,Kelurahan,8202082005,Sibenpope
27781,Kelurahan,8202092001,Dotte
27782,Kelurahan,8202092002,Messa
27783,Kelurahan,8202092003,Kotalo
27784,Kelurahan,8202092004,Yeke
27785,Kelurahan,8202102001,Sakam
27786,Kelurahan,8202102002,Nursifa
27787,Kelurahan,8202102003,Damuli
27788,Kelurahan,8202102004,Peniti
27789,Kelurahan,8202102005,Masure
27790,Kelurahan,8202102006,Palo
27791,Kelurahan,8203042001,Soa-Sio
27792,Kelurahan,8203042002,Pune
27793,Kelurahan,8203042003,Mamuya
27794,Kelurahan,8203042016,Toweka
27795,Kelurahan,8203042024,Simau
27796,Kelurahan,8203042031,Barataku
