code,display,definition
273895005,Vineland subquotient - general self-help,Vineland subquotient - general self-help (assessment scale)
273894009,Vineland social maturity scale,Vineland social maturity scale (assessment scale)
273893003,Vineland maturity scales adapted for the blind,Vineland maturity scales adapted for the blind (assessment scale)
273892008,Vernon graded word reading test,Vernon graded word reading test (assessment scale)
273891001,Vernon Cloze procedure reading test,Vernon Cloze procedure reading test (assessment scale)
273889009,Valpar 17 pre-vocational readiness battery,Valpar 17 pre-vocational readiness battery (assessment scale)
273888001,Valentine auditory memory test,Valentine auditory memory test (assessment scale)
273887006,Triage index,Triage index (assessment scale)
273886002,Trauma and injury severity score,Trauma and injury severity score (assessment scale)
273885003,Revised trauma score,Revised trauma score (assessment scale)
273884004,Trauma score,Trauma score (assessment scale)
273883005,Trauma index,Trauma index (assessment scale)
273882000,Trail making test,Trail making test (assessment scale)
273881007,Token test,Token test (assessment scale)
273880008,Time trade off analysis,Time trade off analysis (assessment scale)
273879005,Time line follow back,Time line follow back (assessment scale)
273878002,Therapeutic intervention scoring system,Therapeutic intervention scoring system (assessment scale)
273877007,Test of word knowledge,Test of word knowledge (assessment scale)
273876003,Test of word finding in discourse,Test of word finding in discourse (assessment scale)
273875004,Test of syntactic abilities,Test of syntactic abilities (assessment scale)
273874000,Test of reception of grammar,Test of reception of grammar (assessment scale)
273873006,Test of pragmatic skills,Test of pragmatic skills (assessment scale)
273872001,Test of motor impairment - Stott-Moyes-Henderson,Test of motor impairment - Stott-Moyes-Henderson (assessment scale)
273871008,Test of language development 2,Test of language development 2 (assessment scale)
273870009,Test of language competence,Test of language competence (assessment scale)
273869008,Test of auditory discrimination,Test of auditory discrimination (assessment scale)
273868000,Test of auditory comprehension of language,Test of auditory comprehension of language (assessment scale)
273867005,Test for auditory perception of speech,Test for auditory perception of speech (assessment scale)
273865002,Tender joint count,Tender joint count (assessment scale)
273864003,Tamb test,Tamb test (assessment scale)
273863009,Systemic lupus erythematosus disease activity index,Systemic lupus erythematosus disease activity index (assessment scale)
273862004,Systemic lupus activity measure,Systemic lupus activity measure (assessment scale)
273861006,Systematic fluency training for young children,Systematic fluency training for young children (assessment scale)
273860007,Synonym learning test,Synonym learning test (assessment scale)
273859002,Symptom checklist,Symptom checklist (assessment scale)
273858005,Symbolic play test,Symbolic play test (assessment scale)
273857000,Symbol digit modalities test,Symbol digit modalities test (assessment scale)
273856009,Swollen joint count,Swollen joint count (assessment scale)
273854007,Supplementary language test,Supplementary language test (assessment scale)
273853001,Sunnybrook cord injury scale,Sunnybrook cord injury scale (assessment scale)
273852006,Suicide risk scale,Suicide risk scale (assessment scale)
273850003,Substance use disorder diagnostic schedule,Substance use disorder diagnostic schedule (assessment scale)
273849003,Subjective global assessment,Subjective global assessment (assessment scale)
273848006,Stycar hearing test,Stycar hearing test (assessment scale)
273847001,Stuttering severity instrument,Stuttering severity instrument (assessment scale)
273846005,Stuttering prediction instrument,Stuttering prediction instrument (assessment scale)
273845009,Stuttering intervention program,Stuttering intervention program (assessment scale)
273844008,Structured interview for DSM-III personality disorders,"Structured interview for Diagnostic and Statistical Manual of Mental Disorders, Third Edition, personality disorders (assessment scale)"
273843002,Structured clinical interview for DSM-III-R,Structured clinical interview for Diagnostic and Statistical Manual of Mental Disorders-Third Edition Revised (assessment scale)
273842007,Structured observation test of function,Structured observation test of function (assessment scale)
273841000,Story completion test,Story completion test (assessment scale)
273840004,Stockton geriatric rating scale,Stockton geriatric rating scale (assessment scale)
273839001,Stocker probe technique for diagnosis and treatment of stuttering in young children,Stocker probe technique for diagnosis and treatment of stuttering in young children (assessment scale)
273838009,Stimulus response inventory,Stimulus response inventory (assessment scale)
273837004,Steinbrocker functional classification,Steinbrocker functional classification (assessment scale)
273836008,Stanford Binet intelligence scale,Stanford Binet intelligence scale (assessment scale)
273835007,Standardized assessment of personality,Standardized assessment of personality (assessment scale)
273834006,St Thomas's disability questionnaire,St Thomas's disability questionnaire (assessment scale)
273833000,St George's hospital respiratory questionnaire,St George's hospital respiratory questionnaire (assessment scale)
273831003,Spitzer quality of life index,Spitzer quality of life index (assessment scale)
273830002,Spielberger state-trait anxiety inventory,Spielberger state-trait anxiety inventory (assessment scale)
273829007,Speech intelligibility assessment procedure,Speech intelligibility assessment procedure (assessment scale)
273828004,Special hospitals assessment of personality,Special hospitals assessment of personality (assessment scale)
273827009,Spare time activities questionnaire,Spare time activities questionnaire (assessment scale)
273826000,Southern California sensory integration test,Southern California sensory integration test (assessment scale)
273825001,Southern California postrotary nystagmus test,Southern California postrotary nystagmus test (assessment scale)
273824002,Southern California figure ground visual perception test,Southern California figure ground visual perception test (assessment scale)
273823008,South Tyneside assessment of syntactic structures,South Tyneside assessment of syntactic structures (assessment scale)
273822003,South Tyneside assessment of phonology,South Tyneside assessment of phonology (assessment scale)
273820006,Social support questionnaire,Social support questionnaire (assessment scale)
273819000,Social behavior assessment scale,Social behavior assessment scale (assessment scale)
273818008,Social adjustment scale self - report,Social adjustment scale self - report (assessment scale)
273817003,Social adjustment scale II,Social adjustment scale II (assessment scale)
273816007,Social adjustment scale,Social adjustment scale (assessment scale)
273815006,Smith cognitive questionnaire,Smith cognitive questionnaire (assessment scale)
273814005,Situations for eating scale,Situations for eating scale (assessment scale)
273813004,Situational confidence questionnaire,Situational confidence questionnaire (assessment scale)
273812009,Simplified acute physiology scale II,Simplified acute physiology scale II (assessment scale)
273811002,Simplified Acute Physiology Score,Simplified Acute Physiology Score (assessment scale)
273809006,Silvers cerebral function test,Silvers cerebral function test (assessment scale)
273807008,Sickness impact profile,Sickness impact profile (assessment scale)
273806004,Shulman test of pragmatic skills,Shulman test of pragmatic skills (assessment scale)
273805000,Short-term memory test,Short-term memory test (assessment scale)
273804001,Short orientation-memory-concentration test - alternative version,Short orientation-memory-concentration test - alternative version (assessment scale)
273803007,Short Orientation - Memory - Concentration Test,Short Orientation - Memory - Concentration Test (assessment scale)
273802002,Short alcohol dependence data,Short alcohol dependence data (assessment scale)
273801009,Shaper index,Shaper index (assessment scale)
273800005,Severity of opiate dependence questionnaire,Severity of opiate dependence questionnaire (assessment scale)
273799006,Severity of alcohol dependence questionnaire,Severity of alcohol dependence questionnaire (assessment scale)
273798003,Serial sevens test,Serial sevens test (assessment scale)
273797008,Sentence comprehension test,Sentence comprehension test (assessment scale)
273795000,Sensory Integration and Praxis Test,Sensory Integration and Praxis Test (assessment scale)
273793007,Screening test for auditory processing disorders,Screening test for auditory processing disorders (assessment scale)
273792002,Screening for developmental apraxia of speech,Screening for developmental apraxia of speech (assessment scale)
273791009,Scissor skills checklist,Scissor skills checklist (assessment scale)
273788009,Schofield equation,Schofield equation (assessment scale)
273787004,Schnijders Ooman test for deaf children,Schnijders Ooman test for deaf children (assessment scale)
273786008,Schedules for clinical assessment in neuropsychiatry,Schedules for clinical assessment in neuropsychiatry (assessment scale)
273785007,Schwachmann score,Schwachmann score (assessment scale)
273784006,Scale of early communication skills for hearing impaired children,Scale of early communication skills for hearing impaired children (assessment scale)
273783000,Savary Miller scale,Savary Miller scale (assessment scale)
273782005,Santa Clara valley medical center functional assessment measure,Santa Clara valley medical center functional assessment measure (assessment scale)
273781003,Sandwell bilingual comprehension test,Sandwell bilingual comprehension test (assessment scale)
273780002,Samaritan orientation test,Samaritan orientation test (assessment scale)
273779000,Salford reading test,Salford reading test (assessment scale)
273778008,S scale Andrews and Cutler,S scale Andrews and Cutler (assessment scale)
273777003,Rutter B2 scale,Rutter B2 scale (assessment scale)
273776007,Rutter B scale,Rutter B scale (assessment scale)
273775006,Rutter A scale,Rutter A scale (assessment scale)
273774005,Rutter Behaviour Questionnaire,Rutter Behaviour Questionnaire (assessment scale)
273772009,Routine task inventory,Routine task inventory (assessment scale)
273771002,Rotterdam symptom check list,Rotterdam symptom check list (assessment scale)
273770001,Roth and Spekman list of communicative intentions,Roth and Spekman list of communicative intentions (assessment scale)
273769002,Rosser's classification of illness states,Rosser's classification of illness states (assessment scale)
273768005,Ross information processing assessment,Ross information processing assessment (assessment scale)
273767000,Rose Summers pragmatic profile,Rose Summers pragmatic profile (assessment scale)
273766009,Roehampton ADL for amputees,Roehampton activities of daily living for amputees (assessment scale)
273765008,Robertson dysarthria profile,Robertson dysarthria profile (assessment scale)
273764007,Robertson dysarthria assessment,Robertson dysarthria assessment (assessment scale)
273763001,Rivermead perceptual assessment battery,Rivermead perceptual assessment battery (assessment scale)
273762006,Rivermead motor assessment,Rivermead motor assessment (assessment scale)
273761004,Rivermead behavioural memory test,Rivermead behavioral memory test (assessment scale)
273758000,Ritchie articular index,Ritchie articular index (assessment scale)
273757005,Right hemisphere battery,Right hemisphere battery (assessment scale)
273756001,Reynell Zinkin language scale for the visually impaired,Reynell Zinkin language scale for the visually impaired (assessment scale)
273754003,Reynell expressive language assessment,Reynell expressive language assessment (assessment scale)
273753009,Reynell verbal comprehension scale B assessment,Reynell verbal comprehension scale B assessment (assessment scale)
273752004,Reynell developmental language scales,Reynell developmental language scales (assessment scale)
273751006,Revised Iowa scale for rating severity,Revised Iowa scale for rating severity (assessment scale)
273750007,Restrained eating inventory,Restrained eating inventory (assessment scale)
273749007,Respiratory index,Respiratory index (assessment scale)
273748004,Resistance to change grid,Resistance to change grid (assessment scale)
273747009,Reporters tests,Reporters tests (assessment scale)
273746000,Repertory grid,Repertory grid (assessment scale)
273745001,Renfrew wordfinding,Renfrew wordfinding (assessment scale)
273744002,Renfrew articulation test,Renfrew articulation test (assessment scale)
273743008,Renfrew action picture test,Renfrew action picture test (assessment scale)
273742003,Renal index,Renal index (assessment scale)
273741005,Relative Stress Scale,Relative Stress Scale (assessment scale)
273740006,Recognition memory test,Recognition memory test (assessment scale)
273739009,Receptive expressive emergent language scale,Receptive expressive emergent language scale (assessment scale)
273738001,Reasons for smoking scale,Reasons for smoking scale (assessment scale)
273737006,Reasons for eating scale,Reasons for eating scale (assessment scale)
273736002,Reading comprehension battery for aphasia,Reading comprehension battery for aphasia (assessment scale)
273735003,Read word discrimination test,Read word discrimination test (assessment scale)
273733005,Raven Standard Progressive Matrices,Raven Standard Progressive Matrices (assessment scale)
273732000,Raven Colored Progressive Matrices,Raven Colored Progressive Matrices (assessment scale)
273731007,Rating communicative behaviour in head injured adults,Rating communicative behavior in head injured adults (assessment scale)
273730008,Rappaport disability rating scale,Rappaport disability rating scale (assessment scale)
273729003,Rankin scale,Rankin scale (assessment scale)
273728006,Rand functional limitations battery,Rand functional limitations battery (assessment scale)
273726005,Quality of wellbeing scale,Quality of wellbeing scale (assessment scale)
273725009,Quality of life scale,Quality of life scale (assessment scale)
273724008,Quality adjusted life years,Quality adjusted life years (assessment scale)
273723002,Quadriplegia index of function,Quadriplegia index of function (assessment scale)
273722007,Pyramids and palm trees test,Pyramids and palm trees test (assessment scale)
273721000,Purdue pegboard scale,Purdue pegboard scale (assessment scale)
273720004,PULSES profile,PULSES profile (assessment scale)
273719005,Psychological adjustment to illness scale,Psychological adjustment to illness scale (assessment scale)
273718002,Psycholinguistic assessments of language processing in aphasia,Psycholinguistic assessments of language processing in aphasia (assessment scale)
273717007,Profile of mood states,Profile of mood states (assessment scale)
273716003,Profile of communicative appropriateness,Profile of communicative appropriateness (assessment scale)
273715004,Profile in semantics,Profile in semantics (assessment scale)
273714000,Problem oriented medical record,Problem oriented medical record (assessment scale)
273713006,Probability of death score,Probability of death score (assessment scale)
273712001,Previous IQ assessment by pronunciation,Previous intelligence quotient assessment by pronunciation (assessment scale)
273711008,Preschool language scale,Preschool language scale (assessment scale)
273709004,Pre-speech assessment scale,Pre-speech assessment scale (assessment scale)
273707002,Pre-school Boehm,Pre-school Boehm (assessment scale)
273706006,Preschool behaviour check list,Preschool behavior check list (assessment scale)
273705005,Pragmatics profile of early communication skills,Pragmatics profile of early communication skills (assessment scale)
273704009,Pragmatics profile,Pragmatics profile (assessment scale)
273703003,Positive and negative syndrome scale,Positive and negative syndrome scale (assessment scale)
273702008,Porch index of communicative ability,Porch index of communicative ability (assessment scale)
273701001,Picture pointing test,Picture pointing test (assessment scale)
273699001,PIP developmental charts,Parental Involvement Project developmental charts (assessment scale)
273697004,Phonological assessment of child speech,Phonological assessment of child speech (assessment scale)
273696008,Philadelphia geriatric center morale scale,Philadelphia geriatric center morale scale (assessment scale)
273695007,Personality assessment schedule,Personality assessment schedule (assessment scale)
273694006,Performance test of activities of daily living,Performance test of activities of daily living (assessment scale)
273693000,Perceptions of stuttering inventory,Perceptions of stuttering inventory (assessment scale)
273692005,Peabody picture vocabulary test,Peabody picture vocabulary test (assessment scale)
273691003,PETAL speech assessment procedure,Phonological Evaluation and Transcription of Audio-Visual Language speech assessment procedure (assessment scale)
273690002,16 Personality factor questionnaire,16 Personality factor questionnaire (assessment scale)
273689006,Patient satisfaction score,Patient satisfaction score (assessment scale)
273688003,Patient activity checklist,Patient activity checklist (assessment scale)
273687008,Partners in augmentative communication training,Partners in augmentative communication training (assessment scale)
273686004,Pantomime test,Pantomime test (assessment scale)
273685000,Pain diary,Pain diary (assessment scale)
273684001,Paediatric trauma score,Pediatric trauma score (assessment scale)
273683007,Paediatric risk of mortality,Pediatric risk of mortality (assessment scale)
273682002,Paediatric oral skills profile,Pediatric oral skills profile (assessment scale)
273681009,Paediatric clinical test of sensory integration and balance,Pediatric clinical test of sensory integration and balance (assessment scale)
273680005,Padua inventory,Padua inventory (assessment scale)
273677009,Oxford grading scale for muscle strength,Oxford grading scale for muscle strength (assessment scale)
273675001,Oswestry disability index,Oswestry disability index (assessment scale)
273674002,OPCS seeing disability scale,Office of Population Census and Surveys seeing disability scale (assessment scale)
273673008,OPCS reaching and stretching disability scale,Office of Population Census and Surveys reaching and stretching disability scale (assessment scale)
273672003,OPCS personal care disability scale,Office of Population Census and Surveys personal care disability scale (assessment scale)
273671005,OPCS locomotion disability scale,Office of Population Census and Surveys locomotion disability scale (assessment scale)
273670006,OPCS intellectual functioning disability scale,Office of Population Census and Surveys intellectual functioning disability scale (assessment scale)
273669005,OPCS hearing disability scale,Office of Population Census and Surveys hearing disability scale (assessment scale)
273668002,"OPCS eating, drinking and digestion disability scale","Office of Population Census and Surveys eating, drinking and digestion disability scale (assessment scale)"
273667007,OPCS disfigurement disability scale,Office of Population Census and Surveys disfigurement disability scale (assessment scale)
273666003,OPCS dexterity disability scale,Office of Population Census and Surveys dexterity disability scale (assessment scale)
273665004,OPCS continence disability scale,Office of Population Census and Surveys continence disability scale (assessment scale)
273664000,OPCS consciousness disability scale,Office of Population Census and Surveys consciousness disability scale (assessment scale)
273663006,OPCS communication disability scale,Office of Population Census and Surveys communication disability scale (assessment scale)
273662001,OPCS behaviour disability scale,Office of Population Census and Surveys behaviour disability scale (assessment scale)
273661008,OPCS disability scales,Office of Population Census and Surveys disability scales (assessment scale)
273660009,Odstock hand assessment,Odstock hand assessment (assessment scale)
273659004,Occupational performance history interview,Occupational performance history interview (assessment scale)
273658007,Occupational case analysis interview and rating scale,Occupational case analysis interview and rating scale (assessment scale)
273657002,Occasions for smoking scale,Occasions for smoking scale (assessment scale)
273656006,Object naming test,Object naming test (assessment scale)
273654009,Nuffield dyspraxia assessment,Nuffield dyspraxia assessment (assessment scale)
273652008,Nottingham health profile,Nottingham health profile (assessment scale)
273651001,Northwick Park index of independence in ADL,Northwick Park index of independence in activities of daily living (assessment scale)
273649000,Norris functional scale,Norris functional scale (assessment scale)
273648008,Nine hole peg test,Nine hole peg test (assessment scale)
273647003,Newcastle phonology assessment,Newcastle phonology assessment (assessment scale)
273646007,Newcastle dyspraxia assessment,Newcastle dyspraxia assessment (assessment scale)
273645006,Newcastle articulation test,Newcastle articulation test (assessment scale)
273644005,Neuropsychological battery,Neuropsychological battery (assessment scale)
273643004,Neurobehavioral cognitive status examination,Neurobehavioral cognitive status examination (assessment scale)
273642009,Nelson schedule of growing skills,Nelson schedule of growing skills (assessment scale)
273641002,Neale analysis of reading ability,Neale analysis of reading ability (assessment scale)
273640001,National adult reading test,National adult reading test (assessment scale)
273639003,Munich alcoholism test,Munich alcoholism test (assessment scale)
273638006,Multilingual aphasia examination,Multilingual aphasia examination (assessment scale)
273637001,Multilevel informal language inventory,Multilevel informal language inventory (assessment scale)
273636005,Movement of upper limb evaluation,Movement of upper limb evaluation (assessment scale)
273635009,Mount Wilga high level language screening assessment,Mount Wilga high level language screening assessment (assessment scale)
273634008,Motricity index,Motricity index (assessment scale)
273633002,Motor assessment scale,Motor assessment scale (assessment scale)
273632007,Motives for smoking scale,Motives for smoking scale (assessment scale)
273631000,Mortality prediction model II,Mortality prediction model II (assessment scale)
273630004,Mortality prediction model,Mortality prediction model (assessment scale)
273629009,Morningside rehabilitation status scale,Morningside rehabilitation status scale (assessment scale)
273628001,Morgan-Barry auditory discrimination and attention test,Morgan-Barry auditory discrimination and attention test (assessment scale)
273627006,Mood adjective checklist,Mood adjective checklist (assessment scale)
273625003,Modified word learning test,Modified word learning test (assessment scale)
273624004,Modified injury severity scale,Modified injury severity scale (assessment scale)
273623005,Modified card sorting test,Modified card sorting test (assessment scale)
273622000,Shortened Minnesota test for differential diagnosis of aphasia,Shortened Minnesota test for differential diagnosis of aphasia (assessment scale)
273621007,Minnesota test for differential diagnosis of aphasia,Minnesota test for differential diagnosis of aphasia (assessment scale)
273619002,Modified mini-mental state examination,Modified mini-mental state examination (assessment scale)
273617000,Mini-mental state examination,Mini-mental state examination (assessment scale)
273616009,Milwaukee evaluation of daily living skills,Milwaukee evaluation of daily living skills (assessment scale)
273615008,Miller assessment for preschoolers,Miller assessment for preschoolers (assessment scale)
273614007,Mill Hill vocabulary scale,Mill Hill vocabulary scale (assessment scale)
273613001,Midlands spelling test,Midlands spelling test (assessment scale)
273611004,Middlesex elderly assessment of mental state,Middlesex elderly assessment of mental state (assessment scale)
273610003,Short Michigan alcoholism screening test,Short Michigan alcoholism screening test (assessment scale)
273609008,Brief Michigan alcoholism screening test,Brief Michigan alcoholism screening test (assessment scale)
273608000,Michigan alcoholism screening test,Michigan alcoholism screening test (assessment scale)
273604003,Merle d'Aubigne - Charnley hip score,Merle d'Aubigne - Charnley hip score (assessment scale)
273603009,Mental test score - long version,Mental test score - long version (assessment scale)
273602004,Mental test score,Mental test score (assessment scale)
273601006,Mental status questionnaire,Mental status questionnaire (assessment scale)
273600007,Medical Research Council questionnaire,Medical Research Council questionnaire (assessment scale)
273599009,Medical Research Council motor power scale,Medical Research Council motor power scale (assessment scale)
273598001,Medical outcomes study short form general health survey - 20,Medical outcomes study short form general health survey - 20 (assessment scale)
273597006,Medical outcomes study short form general health survey - 36,Medical outcomes study short form general health survey - 36 (assessment scale)
273596002,Medical outcomes study short form general health survey,Medical outcomes study short form general health survey (assessment scale)
273595003,McTears assessment of conversation,McTears assessment of conversation (assessment scale)
273594004,McMaster health index questionnaire,McMaster health index questionnaire (assessment scale)
273593005,McGill pain chart questionnaire,McGill pain chart questionnaire (assessment scale)
273592000,McCormick miniature toy discrimination test - manual,McCormick miniature toy discrimination test - manual (assessment scale)
273591007,McCormick miniature toy discrimination test - automated,McCormick miniature toy discrimination test - automated (assessment scale)
273590008,McCormick miniature toy discrimination test,McCormick miniature toy discrimination test (assessment scale)
273589004,McConkey score,McConkey score (assessment scale)
273588007,Matson assessment,Matson assessment (assessment scale)
273587002,Revised Master questionnaire,Revised Master questionnaire (assessment scale)
273586006,Master questionnaire,Master questionnaire (assessment scale)
273585005,Mallampati score,Mallampati score (assessment scale)
273584009,Make-a-picture story test,Make-a-picture story test (assessment scale)
273582008,MacAndrew scale,MacAndrew scale (assessment scale)
273581001,Luria neuropsychological battery,Luria neuropsychological battery (assessment scale)
273580000,London hospital pain chart assessment,London hospital pain chart assessment (assessment scale)
273578006,Loewenstein Occupational Therapy Cognitive Assessment,Loewenstein Occupational Therapy Cognitive Assessment (assessment scale)
273577001,Lindamood auditory conceptualisation test,Lindamood auditory conceptualization test (assessment scale)
273576005,Lincoln rehabilitation assessment,Lincoln rehabilitation assessment (assessment scale)
273575009,Likert scale,Likert scale (assessment scale)
273574008,Life satisfaction index Z,Life satisfaction index Z (assessment scale)
273573002,Life satisfaction index B,Life satisfaction index B (assessment scale)
273572007,Life satisfaction index A,Life satisfaction index A (assessment scale)
273571000,Life satisfaction index,Life satisfaction index (assessment scale)
273570004,Life events inventory,Life events inventory (assessment scale)
273569000,Life events and difficulties scale,Life events and difficulties scale (assessment scale)
273568008,Letter cancelation test,Letter cancelation test (assessment scale)
273567003,Lequesne index - knee,Lequesne index - knee (assessment scale)
273566007,Lequesne index - hip,Lequesne index - hip (assessment scale)
273565006,Lequesne index,Lequesne index (assessment scale)
273564005,Leiter international performance scale,Leiter international performance scale (assessment scale)
273562009,Leeds scales for the self-assessment of anxiety and depression,Leeds scales for the self-assessment of anxiety and depression (assessment scale)
273561002,Learning development aids - handwriting assessment,Learning development aids - handwriting assessment (assessment scale)
273560001,Last six months of drinking questionnaire,Last six months of drinking questionnaire (assessment scale)
273559006,Lansbury articular index,Lansbury articular index (assessment scale)
273558003,Language assessment remediation and screening procedure,Language assessment remediation and screening procedure (assessment scale)
273557008,Lamh assessment checklist,Lamh assessment checklist (assessment scale)
273556004,Lambeth disability screening questionnaire,Lambeth disability screening questionnaire (assessment scale)
273555000,Lambeth communication scale,Lambeth communication scale (assessment scale)
273554001,Kurtzke multiple sclerosis rating scale,Kurtzke multiple sclerosis rating scale (assessment scale)
273553007,Klein-Bell ADL scale,Klein-Bell Activities of Daily Living scale (assessment scale)
273552002,Kirwan Thompson articular index,Kirwan Thompson articular index (assessment scale)
273551009,Kielhofner role checklist,Kielhofner role checklist (assessment scale)
273550005,Kenny self-care evaluation form,Kenny self-care evaluation form (assessment scale)
273549005,Kendrick battery for detection of dementia in the elderly,Kendrick battery for detection of dementia in the elderly (assessment scale)
273548002,Katz adjustment scale - relatives form,Katz adjustment scale - relatives form (assessment scale)
273547007,Katz activities of daily living,Katz activities of daily living (assessment scale)
273546003,Karnofsky performance status,Karnofsky performance status (assessment scale)
273544000,Jones word order test,Jones word order test (assessment scale)
273543006,Jebsen hand function test,Jebsen hand function test (assessment scale)
273542001,Jarman index,Jarman index (assessment scale)
273540009,Ischaemia score,Ischemia score (assessment scale)
273539007,IOWA structured psychiatric interview,IOWA structured psychiatric interview (assessment scale)
273538004,IOWA low back rating scale,IOWA low back rating scale (assessment scale)
273537009,Interest checklist,Interest checklist (assessment scale)
273536000,Interaction checklist for augmentative communication,Interaction checklist for augmentative communication (assessment scale)
273535001,Inter-reactive language analysis,Inter-reactive language analysis (assessment scale)
273534002,Instrumental activities of daily living,Instrumental activities of daily living (assessment scale)
273533008,Injury Severity Score,Injury Severity Score (assessment scale)
273531005,Index of activities of daily living,Index of activities of daily living (assessment scale)
273530006,Impact of event scale,Impact of event scale (assessment scale)
273529001,Illness behaviour questionnaire,Illness behavior questionnaire (assessment scale)
273528009,Illness-injury severity index,Illness-injury severity index (assessment scale)
273527004,Illinois test of psycholinguistic abilities,Illinois test of psycholinguistic abilities (assessment scale)
273526008,Human interaction assessment,Human interaction assessment (assessment scale)
273525007,Hospital trauma index,Hospital trauma index (assessment scale)
273524006,Hospital anxiety and depression scale,Hospital anxiety and depression scale (assessment scale)
273523000,Hornsby test of language development,Hornsby test of language development (assessment scale)
273522005,Hornsby articulation test,Hornsby articulation test (assessment scale)
273521003,Hopkins symptom checklist,Hopkins symptom checklist (assessment scale)
273520002,Hopelessness scale,Hopelessness scale (assessment scale)
273517005,Hidden figures test,Hidden figures test (assessment scale)
273516001,Hearing handicap scale,Hearing handicap scale (assessment scale)
273515002,Hearing handicap inventory for the elderly,Hearing handicap inventory for the elderly (assessment scale)
273514003,Health status index,Health status index (assessment scale)
273513009,Health of the Nation Outcome Scale (generic version),Health of the Nation Outcome Scale (generic version) (assessment scale)
273512004,Healthcare assessment questionnaire - Sidney Benjamin,Healthcare assessment questionnaire - Sidney Benjamin (assessment scale)
273511006,Modified health assessment questionnaire,Modified health assessment questionnaire (assessment scale)
273510007,Health assessment questionnaire,Health assessment questionnaire (assessment scale)
273509002,Hauser ambulatory categories,Hauser ambulatory categories (assessment scale)
273508005,Harvey and Bradshaw index,Harvey and Bradshaw index (assessment scale)
273505008,Hampshire assessment for living with others,Hampshire assessment for living with others (assessment scale)
273504007,Lorr's modified multidimensional scale for rating psychiatric patients,Lorr's modified multidimensional scale for rating psychiatric patients (assessment scale)
273503001,Hamilton rating scale for depression,Hamilton rating scale for depression (assessment scale)
273502006,Hamb hip score,Hamb hip score (assessment scale)
273501004,Halstead-Reitan battery,Halstead-Reitan battery (assessment scale)
273500003,Hall and Baker rehabilitation evaluation,Hall and Baker rehabilitation evaluation (assessment scale)
273499007,Hachinski ischemia score,Hachinski ischemia score (assessment scale)
273498004,Gunzberg progress assessment chart of social development number 2,Gunzberg progress assessment chart of social development number 2 (assessment scale)
273497009,Gunzberg progress assessment chart of social development number 1,Gunzberg progress assessment chart of social development number 1 (assessment scale)
273496000,Gunzberg primary progress assessment chart of social development,Gunzberg primary progress assessment chart of social development (assessment scale)
273495001,Grammatical contrasts test,Grammatical contrasts test (assessment scale)
273494002,Grammatical analysis of elicited language,Grammatical analysis of elicited language (assessment scale)
273493008,Graham-Kendall memory for designs test,Graham-Kendall memory for designs test (assessment scale)
273492003,Graded naming test,Graded naming test (assessment scale)
273490006,GRBAS scale,Grade-Rough-Breathy-Asthenic-Strain scale (assessment scale)
273489002,Goodenough norms,Goodenough norms (assessment scale)
273488005,Goodenough draw-a-man test,Goodenough draw-a-man test (assessment scale)
273487000,Golombrok-Rust inventory of sexual satisfaction,Golombrok-Rust inventory of sexual satisfaction (assessment scale)
273486009,Goldman-Fristoe test,Goldman-Fristoe test (assessment scale)
273485008,Goldman cardiac risk index,Goldman cardiac risk index (assessment scale)
273484007,Glasgow outcome scale,Glasgow outcome scale (assessment scale)
273483001,Glasgow abbreviated mental test score,Glasgow abbreviated mental test score (assessment scale)
273482006,German test of wordfinding,German test of wordfinding (assessment scale)
273481004,Geriatric depression scale,Geriatric depression scale (assessment scale)
273480003,General wellbeing schedule,General wellbeing schedule (assessment scale)
273479001,General health questionnaire,General health questionnaire (assessment scale)
273478009,General clerical test,General clerical test (assessment scale)
273477004,General assessment of neurological impairment,General assessment of neurological impairment (assessment scale)
273474006,Galveston orientation and amnesia test,Galveston orientation and amnesia test (assessment scale)
273473000,Fundamental speech skills test,Fundamental speech skills test (assessment scale)
273472005,Functional status index,Functional status index (assessment scale)
273471003,Functional meal preparation scale,Functional meal preparation scale (assessment scale)
273470002,Functional limitation profile,Functional limitation profile (assessment scale)
273469003,Functional independence measure,Functional independence measure (assessment scale)
273468006,Functional communication profile,Functional communication profile (assessment scale)
273467001,Functional communication assessment for physically handicapped children,Functional communication assessment for physically handicapped children (assessment scale)
273466005,Functional assessment measure,Functional assessment measure (assessment scale)
273465009,Fullerton language test for adolescents,Fullerton language test for adolescents (assessment scale)
273463002,Frenchay dysarthria assessment,Frenchay dysarthria assessment (assessment scale)
273462007,Frenchay aphasia screening test,Frenchay aphasia screening test (assessment scale)
273461000,Frenchay activities index,Frenchay activities index (assessment scale)
273460004,Frankel grading system for spinal cord injury,Frankel grading system for spinal cord injury (assessment scale)
273459009,FIRST screening test,FIRST screening test (assessment scale)
273458001,Finger tapping test,Finger tapping test (assessment scale)
273457006,Feelings of fatness questionnaire,Feelings of fatness questionnaire (assessment scale)
273456002,Feeding assessment schedule,Feeding assessment schedule (assessment scale)
273455003,Fear survey schedule,Fear survey schedule (assessment scale)
273454004,Fear of AIDS scale,Fear of acquired immunodeficiency syndrome scale (assessment scale)
273453005,Fagerstrom test for nicotine dependence,Fagerstrom test for nicotine dependence (assessment scale)
273452000,Revised tolerance questionnaire,Revised tolerance questionnaire (assessment scale)
